itemid,shopid,name,currency,stock,status,ctime,t_ctime,sold,historical_sold,liked_count,brand,cmt_count,item_status,price,price_min,price_max,price_before_discount,show_discount,raw_discount,tier_variations_option,rating_star_avg,rating_star_1,rating_star_2,rating_star_3,rating_star_4,rating_star_5,item_type,is_adult,has_lowest_price_guarantee,is_official_shop,is_cc_installment_payment_eligible,is_non_cc_installment_payment_eligible,is_preferred_plus_seller,is_mart,is_on_flash_sale,is_service_by_shopee,shopee_verified,show_official_shop_label,show_shopee_verified_label,show_official_shop_label_in_title,show_free_shipping,insert_date
17865202026,57040335,"Túi đựng đồ trang sức dây rút, túi Flannel tiện lợi",VND,1187,1,1652286417,2022-05-11 16:26:57,10,413,4,,119,normal,1000000000,1000000000,1000000000,1500000000,33,33,,4,1,0,1,1,116,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
8354912149,57040335,"Nhẫn Cặp Thời Trang Mạ Vàng 18K, Nhẫn Đôi Sọc Nam Nữ Cực Đẹp",VND,253,1,1621000784,2021-05-14 13:59:44,10,392,58,,110,normal,2500000000,2500000000,2900000000,4500000000,44,44,"Nam,Nữ",4,0,0,2,5,103,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
7553473752,57040335,"Bông Tai Cá Tính, Khuyên Tai Nam Sword Kiểu Kẹp, Sỏ Lỗ Tai (giá 1 chiếc)",VND,238,1,1600610584,2020-09-20 14:03:04,9,263,49,No brand,85,normal,2200000000,2200000000,2500000000,2900000000,24,24,"Xỏ lỗ tai,Kẹp Tai",4,0,0,0,2,83,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3553495257,57040335,"Khuyên Tai Nam Châm Mặt Cười, Khuyên Tai Không Cần Bấm Lỗ (1 Chiếc)",VND,44,1,1600571835,2020-09-20 03:17:15,9,213,11,No Brand,45,normal,1500000000,1500000000,1500000000,3000000000,50,50,,4,0,0,0,3,42,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
19173441526,57040335,Hình xăm dán tạm thời chống nước nhiều hình lựa chọn,VND,468,1,1676470002,2023-02-15 14:06:42,9,14,0,,2,normal,800000000,800000000,800000000,1200000000,33,33,"QQ-001,QQ-002,QQ-004,QQ-006,QQ-007,QQ-009,QQ-010,QQ-013,QQ-028,QQ-029,QQ-035",5,0,0,0,0,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
9754917896,57040335,"Nhẫn Rồng Nam, Nhẫn Nam Titan Không Rỉ Mạnh Mẽ",VND,2207,1,1620999789,2021-05-14 13:43:09,9,343,24,,110,normal,2900000000,2900000000,3100000000,5500000000,47,47,"Xanh,Đỏ,Trắng",4,1,2,4,5,98,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
20458046439,57040335,Hình xăm thảo dược nam nữ HC-027 chống nước 11x18CM tới 15 ngày,VND,43,1,1666860076,2022-10-27 08:41:16,8,66,3,,21,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,21,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
19344249125,57040335,Nhẫn titan nam xoay họa tiết thời tiết cực chất,VND,151,1,1662732790,2022-09-09 14:13:10,8,123,18,,29,normal,2900000000,2900000000,2900000000,4500000000,36,36,"6,7,8,9,10,11",4,0,0,1,1,27,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
4588983449,57040335,"Khuyên Tai BTS, Khuyên Tròn Nam Nữ Cá Tính (1 Chiếc)",VND,601,1,1621154115,2021-05-16 08:35:15,8,268,13,,55,normal,1100000000,1100000000,1100000000,1500000000,27,27,"Trắng,Đen,Vàng,Xanh",4,2,0,0,1,52,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
18140181920,57040335,"Nhẫn nam thần thú titanium cá tính, mạnh mẽ nhiều lựa chọn",VND,500,1,1661848606,2022-08-30 08:36:46,8,171,10,,35,normal,2500000000,2500000000,2900000000,3500000000,36,36,"4 ngạnh,Móng vuốt đại bàng,Đầu bò,Đầu sói,Đầu cừu,Đại bàng,Rồng retro,Rồng vàng,Rồng đen,Mặt hổ",4,2,0,3,2,28,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21704793903,57040335,Nhẫn rồng nam hình rồng retro kiểu dáng mạnh mẽ cực đẹp,VND,121,1,1653401970,2022-05-24 14:19:30,7,129,23,,34,normal,1900000000,1900000000,1900000000,2900000000,34,34,,4,0,1,0,1,32,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
13513746035,57040335,Dây chuyên nam thời trang thép không rỉ titanium Mobius cực chất,VND,69,1,1632228695,2021-09-21 12:51:35,7,279,19,,85,normal,2900000000,2900000000,2900000000,3900000000,26,26,"Đen,Trắng",4,1,0,0,6,78,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
16470284884,57040335,"Lắc tay nam cao cấp, vòng tay nam vòng đổi titan cực đẹp",VND,53,1,1653401527,2022-05-24 14:12:07,7,84,7,,16,normal,5500000000,5500000000,5500000000,9900000000,44,44,"18CM,21CM",5,0,0,0,0,16,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
12897685054,57040335,"Dây chuyền nam con mắt quỷ mặt sừng, vòng cổ ác ma cực đẹp nhiều lựa chọn",VND,216,1,1669334017,2022-11-24 23:53:37,7,23,1,,2,normal,2900000000,2900000000,3200000000,4900000000,41,41,"Cơ bản - Đỏ,Cơ bản - Xanh ngọc,2 sừng - Đỏ,2 sừng - xanh ngọc",5,0,0,0,0,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
3753092822,57040335,"Bông Tai Thánh Giá, Khuyên Tai Nam 2 Chữ Thập Cá Tính Kiểu Sỏ Lỗ, Kẹp Tai (1 Chiếc)",VND,178,1,1600352200,2020-09-17 14:16:40,7,746,128,No brand,209,normal,2500000000,2500000000,2900000000,4000000000,38,38,"Xỏ Lỗ Tai,Kẹp Tai",4,1,2,4,15,187,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
23424328343,57040335,Dây chuyền 2 mặt titan nam nữ xoay 360 độ thay đổi tâm trạng,VND,49,1,1676391620,2023-02-14 16:20:20,7,20,0,,5,normal,3500000000,3500000000,3500000000,5900000000,41,41,,5,0,0,0,0,5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
16692583519,57040335,"Lắc tay nam, vòng cổ titan trơn chuỗi hạt dưa cá tính",VND,101,1,1675957146,2023-02-09 15:39:06,7,26,3,,3,normal,2900000000,2900000000,3900000000,4500000000,40,40,"VT 17CM,VT19CM,VC 55CM",5,0,0,0,0,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
10528494859,57040335,Vòng tay da nam nữ unisex kết hợp nốt nhạc họa tiết nhiều màu lựa chọn,VND,54,1,1628953081,2021-08-14 14:58:01,7,65,19,,22,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Nâu,Đen",5,0,0,0,0,22,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4353403490,57040335,"Khuyên Tai Nam Châm Thánh Giá, Khuyên Tai Không Cần Bấm Lỗ (1 Chiếc)",VND,38,1,1600572344,2020-09-20 03:25:44,7,128,11,No Brand,37,normal,1500000000,1500000000,1500000000,3000000000,50,50,,4,0,0,0,2,35,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3049083079,57040335,"Vòng Tay Unisex Silicon Champion Cá Tính, Vòng Đeo Tay Nhà Vô Địch",VND,1691,1,1621092231,2021-05-15 15:23:51,7,2839,29,,1001,normal,1000000000,1000000000,1000000000,1500000000,33,33,"Trắng,Đen",4,13,5,10,50,923,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22730932905,57040335,Nhẫn năm sinh 12 con giáp hợp kim cực chất điều chỉnh size,VND,145,1,1678436700,2023-03-10 08:25:00,7,28,1,,10,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Tí (Chuột),Sửu (Trâu),Dần (Hổ),Mão (Thỏ),Thìn (Rồng),Tỵ (Rắn),Ngọ (Ngựa),Mùi (Dê),Thân (Khỉ),Dậu (Gà),Tuất (Chó),Hợi (Lợn)",4,0,0,1,1,8,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
20637956596,57040335,"Dây chuyền chuỗi xoắn, phụ kiện vòng cổ đẹp cá tính",VND,61,1,1661328414,2022-08-24 08:06:54,7,130,5,,35,normal,2500000000,2500000000,2500000000,4500000000,44,44,60cmx3mm,4,2,0,1,3,29,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
5861784189,57040335,"Vòng Tay May Mắn Chuỗi 108 Hạt Tròn, Vòng Tay Phong Thủy Mang Lại Hạnh Vận",VND,102,1,1604846289,2020-11-08 14:38:09,7,260,30,No Brand,75,normal,1500000000,1500000000,2500000000,2500000000,40,40,"108 hạt 6mm,Tròn trơn 8mm",4,3,1,6,5,60,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
22434756596,57040335,"Dây chuyền mặt tròn nam, vòng cổ titan chống gỉ bền đẹp",VND,1566,1,1679732036,2023-03-25 08:13:56,7,39,0,,6,normal,800000000,800000000,3500000000,1500000000,47,47,"Cây,Thủy triều,Hoa cúc,Con mắt,Âm dương,Bàn tay nắm vòng,Mặt cười,La bàn,Alient họa tiết,Ngôi sao đỏ,Ngôi sao xanh,Túi đựng",4,0,0,1,1,4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21358056533,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Móc khóa hoạt hình 3D mềm mại nhiều kiểu dáng ngộ nghĩnh, dễ thương",VND,593,1,1666862101,2022-10-27 09:15:01,7,48,0,,6,normal,600000000,600000000,900000000,900000000,40,40,"Pony,Cú mèo,Dứa vàng,Người tuyết,Vịt,Gấu trúc,Batman,Khiên IonMan,Stitch,Người tuyết Stich,Cà rốt,Dâu tây,Doremon,Khủng long",4,0,1,0,0,5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22024324675,57040335,Nhẫn nam tintan đính đá vòng đôi bản lớn nhiều màu lựa chọn,VND,343,1,1676389054,2023-02-14 15:37:34,6,25,2,,7,normal,3500000000,3500000000,3500000000,5500000000,36,36,"Trắng,Đen",5,0,0,0,0,7,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18373315990,57040335,Dây chuyền nam nữ titan thỏ phi hành gia cá tính nhiều màu lựa chọn,VND,71,1,1676391836,2023-02-14 16:23:56,6,12,1,,3,normal,3900000000,3900000000,3900000000,6500000000,40,40,"Trong suốt,Đen",5,0,0,0,0,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
17088557302,57040335,Miếng dán hình xăm thảo dược HC-004 quý cô chống nước 11x18CM tới 15 ngày,VND,7,1,1666858649,2022-10-27 08:17:29,6,10,2,,1,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
17977734721,57040335,Nhẫn nam đen tuyền khắc Titanium cực ngầu,VND,188,1,1656666985,2022-07-01 09:16:25,6,113,7,,22,normal,2900000000,2900000000,2900000000,4500000000,36,36,"6,7,8,9,10,11",4,0,0,1,0,21,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
6552282740,57040335,"Khuyên Tai Nam Nữ Cá Tính, Bông Tai Unisex Sỏ Lỗ Nhiều Lựa Chọn (1 Chiếc)",VND,570,1,1600053090,2020-09-14 03:11:30,6,433,34,No Brand,105,normal,1500000000,1500000000,1500000000,2900000000,48,48,"Chữ Thập Dày,Chữ Thập Mỏng,Thánh Giá,Ngôi Sao",4,2,0,0,3,100,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3787106837,57040335,"Dây Chuyền Cá Tính, Vòng Cổ Nam Titan Mặt Phật - Quỷ Cực Ngầu",VND,44,1,1619192245,2021-04-23 15:37:25,6,207,45,No brand,74,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Bạc,Vàng-Bạc",4,1,2,2,4,65,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
15792015225,57040335,"Nhẫn nam dây xích họa tiết la mã cực chất, nhẫn khui bia bản lớn titanium",VND,232,1,1661870712,2022-08-30 14:45:12,6,72,2,,13,normal,2900000000,2900000000,3500000000,4500000000,36,36,"Bạc,Đen",4,1,0,0,3,9,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
19679039855,57040335,"Lắc tay nam titan dây xích 2 lớp, vòng đeo tay titan cực chất",VND,25,1,1682130878,2023-04-22 02:34:38,6,6,0,,0,normal,3900000000,3900000000,3900000000,6500000000,40,40,Bạc,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
15197345627,57040335,"Nhẫn mở freesize tam xoa kích, nhẫn titan nam ngầu đinh ba cực chất",VND,13,1,1682129423,2023-04-22 02:10:23,6,6,0,,0,normal,2900000000,2900000000,2900000000,4500000000,36,36,Đinh ba,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21158039204,57040335,Miếng dán hình xăm thảo dược nam nữ HC-024 chống nước 11x18CM tới 15 ngày,VND,39,1,1666859133,2022-10-27 08:25:33,5,33,1,,5,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
8954934658,57040335,"Dây Chuyền Thánh Giá Hợp Kim Cực Đẹp, Vòng Cổ Chữ Thập Punk Cá Tính Cho Nam Và Nữ",VND,62,1,1621005496,2021-05-14 15:18:16,5,99,24,,29,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Đen,Trắng",4,0,0,0,1,28,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6455630184,57040335,"Nhẫn Phát Quang Luminous Heart Beat, Nhẫn Titan Cực Đẹp",VND,1395,1,1601868190,2020-10-05 03:23:10,5,149,19,No Brand,51,normal,2900000000,2900000000,2900000000,5500000000,47,47,"6,7,8,9,10,11",4,1,0,0,3,47,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
16992808396,57040335,"Miếng dán hình xăm giả, hình xăm tatoo tạm thời chống thấm nước nhiều kiểu dáng",VND,269,1,1676678116,2023-02-17 23:55:16,5,17,0,,4,normal,700000000,700000000,700000000,1400000000,50,50,"QQ-138,QQ-139,QQ-145,QQ-151,QQ-154,QQ-156,QQ-157",4,0,0,0,1,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21115939679,57040335,Nhẫn nam cặp mắt cú mèo xanh biếc cực đẹp titanium,VND,100,1,1656213575,2022-06-26 03:19:35,4,171,14,,45,normal,1900000000,1900000000,1900000000,2900000000,34,34,,4,1,0,0,2,42,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22724333727,57040335,Lắc tay nam mix đá titan hợp kim cực chất,VND,95,1,1676393679,2023-02-14 16:54:39,4,11,1,,4,normal,3500000000,3500000000,4500000000,6500000000,46,46,"Xanh dương,Xanh lá,Đen,Nâu",5,0,0,0,0,4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22502494318,57040335,Hình xăm tattoo thảo dược HC-021 chống nước 11x18CM tới 15 ngày,VND,32,1,1666859051,2022-10-27 08:24:11,4,21,0,,6,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,6,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21058046926,57040335,Hình xăm thảo dược nam nữ HC-056 chống nước 11x18CM tới 15 ngày,VND,40,1,1666860380,2022-10-27 08:46:20,4,34,2,,11,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,11,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
20958059449,57040335,"Móc khóa tag hành lí, vali, thẻ đánh dấu, thẻ tên tiện lợi",VND,548,1,1666862488,2022-10-27 09:21:28,4,27,0,,4,normal,150000000,150000000,150000000,250000000,40,40,"Trắng,Tím,Đỏ,Xanh dương,Vàng,Đen",5,0,0,0,0,4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
19258036141,57040335,Miếng dán hình xăm thảo dược KT-131 chống nước 11x18CM tới 15 ngày,VND,29,1,1666858096,2022-10-27 08:08:16,4,15,1,,5,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
3852883468,57040335,"Khuyên Tai Thánh Giá, Bông Tai Nam Cross Chain Earrings/Earcuffs (giá 1 chiếc)",VND,198,1,1600271477,2020-09-16 15:51:17,4,190,17,No Brand,47,normal,1900000000,1900000000,2200000000,3500000000,46,46,"piercing(xỏ lỗ),clamp(kẹp)",5,0,0,0,0,47,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
11628486200,57040335,Vòng tay nam da thánh giá kim loại mix hạt cườm cực chất,VND,40,1,1628951810,2021-08-14 14:36:50,4,95,11,,25,normal,2900000000,2900000000,2900000000,4500000000,36,36,,4,0,0,1,1,23,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18258048710,57040335,Hình xăm thảo dược tattoo nam nữ HC-030 chống nước 11x18CM tới 15 ngày,VND,12,1,1666860221,2022-10-27 08:43:41,4,19,2,,7,normal,1500000000,1500000000,1500000000,2500000000,40,40,,4,0,0,0,1,6,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
9674234768,57040335,Đồng Hồ Cặp Đôi Nam Nữ Phong Cách Retro Kiểu Số La Mã Đơn Giản,VND,63,1,1625382708,2021-07-04 07:11:48,4,78,15,,30,normal,4900000000,4900000000,4900000000,6900000000,29,29,"Nam (3.8CM),Nữ (3.1CM)",4,1,1,0,0,28,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
20937954391,57040335,"Dây chuyền chuỗi ngọc, phụ kiện vòng cổ cá tính",VND,199,1,1661328293,2022-08-24 08:04:53,4,127,3,,24,normal,1900000000,1900000000,1900000000,2900000000,34,34,60cmx2.5mm,4,1,0,0,2,21,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
6552854001,57040335,"Khuyên Tai Nam Đính Đá, Hoa Tai Cá Tính Có Chốt Chặn Kèm (2 Chiếc)",VND,157,1,1600314236,2020-09-17 03:43:56,4,110,4,No Brand,20,normal,1500000000,1500000000,1500000000,3000000000,50,50,"Blue (xanh dương),Rubi (xanh ngọc),Silver (bạc),Pink (hồng)",4,0,1,0,3,16,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
22640294792,57040335,"Dây đeo cổ Grace Love, Dây chuyền nam titan không rỉ phong cách streetwear hiphop cực chất",VND,23,1,1682131660,2023-04-22 02:47:40,3,3,0,,1,normal,5900000000,5900000000,5900000000,9900000000,40,40,Bạc,5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
20458039900,57040335,Miếng dán hình xăm thảo dược HC-018 chống nước 11x18CM tới 15 ngày,VND,50,1,1666858928,2022-10-27 08:22:08,3,17,2,,2,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18658039318,57040335,Hình xăm tattoo thảo dược HC-003 chống nước 11x18CM tới 15 ngày,VND,35,1,1666858548,2022-10-27 08:15:48,3,5,0,,1,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
15194381948,57040335,Hình xăm thảo dược HC-001 ACE chống nước 11x18CM tới 15 ngày,VND,33,1,1666858333,2022-10-27 08:12:13,3,8,2,,2,normal,1500000000,1500000000,1500000000,2500000000,40,40,,5,0,0,0,0,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
5257087214,57040335,"Set Vòng Tay Nam Believe Cá Tính, Vòng Tay Handmade Đẹp",VND,34,1,1602646345,2020-10-14 03:32:25,3,120,15,No Brand,34,normal,3900000000,3900000000,3900000000,6500000000,40,40,,4,0,0,1,2,31,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
13446237591,57040335,Dây chuyền nam titanium hiphop hình bàn tay nắm nhẫn cực đẹp,VND,24,1,1636386700,2021-11-08 15:51:40,3,111,17,,33,normal,2900000000,2900000000,2900000000,4500000000,36,36,,4,1,0,0,0,32,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
4957042260,57040335,"Vòng Đeo Tay Nam, Vòng Tay Handmade Hình Mỏ Neo Cá Tính",VND,91,1,1602603097,2020-10-13 15:31:37,3,234,40,No Brand,75,normal,3500000000,3500000000,3500000000,5500000000,36,36,"Nâu,Trắng",4,1,0,2,2,70,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
5261833036,57040335,"Dây Chuyền Đôi Nam Nữ, Vòng Cổ Cặp Mở Cửa Trái Tim (2 Chiếc)",VND,23,1,1604893564,2020-11-09 03:46:04,3,24,11,No Brand,5,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Bạc-Bạc,Bạc-Vàng",4,0,0,0,1,4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
10828506910,57040335,Vòng đeo tay nam nữ unisex da họa tiết chữ X nhiều màu lựa chọn,VND,61,1,1628953807,2021-08-14 15:10:07,3,93,9,,26,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Nâu,Trắng",4,1,0,0,3,22,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6956833904,57040335,"Vòng Đeo Tay Nam Phong Cách, Vòng Tay Handmade Cực Chất",VND,69,1,1602514501,2020-10-12 14:55:01,3,140,16,No Brand,38,normal,1900000000,1900000000,1900000000,3500000000,46,46,"Nâu nhạt,Đen",4,0,1,1,7,29,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3049071928,57040335,"Vòng Cổ Hợp Kim Nam Nữ, Mặt Dây Chuyền Nam Mặt Nạ Hacker Anonymous",VND,47,1,1621088687,2021-05-15 14:24:47,3,56,9,,19,normal,2500000000,2500000000,2500000000,4500000000,44,44,"Vàng,Bạc",4,0,0,1,4,14,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4552247425,57040335,"Khuyên Tai Nam Skullcap Earrings, Bông Tai Nam Cá Tính (1 Chiếc)",VND,57,1,1600005458,2020-09-13 13:57:38,3,61,15,No brand,14,normal,2900000000,2900000000,2900000000,4000000000,28,28,"Vàng,Bạc,Đồng",4,1,0,1,0,12,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4353287384,57040335,"Khuyên Tai Nam Châm Khối Tinh Thể, Khuyên Tai Không Cần Bấm Lỗ (1 Đôi)",VND,65,1,1600500802,2020-09-19 07:33:22,3,103,5,No Brand,20,normal,1500000000,1500000000,1500000000,2500000000,40,40,"Xanh Dương,Xanh Ngọc,Trắng,Hồng,Đen,Tím",4,1,0,3,1,15,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
8847240317,57040335,"Dây Chuyền Thánh Giá Chúa Jesus, Vòng Cổ Nam Titan Cực Ngầu",VND,50,1,1619191584,2021-04-23 15:26:24,3,53,5,No brand,15,normal,3500000000,3500000000,3500000000,5500000000,36,36,"Vàng,Bạc",4,2,0,0,1,12,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
23565785108,57040335,"Nhẫn nam freesize tỳ hưu khắc chân kinh, nhẫn mở titan cực chất",VND,70,1,1682129265,2023-04-22 02:07:45,3,3,0,,2,normal,1900000000,1900000000,2500000000,3500000000,46,46,"Tỷ hưu đạp vân,Rồng đạp vân,Tỳ hưu họa tiết,Bông sen,Kim cương thủ",4,0,0,0,2,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22336081315,57040335,"Dụng cụ bấm lỗ mũi dùng một lần kháng khuẩn, an toàn, nhỏ gọn",VND,56,1,1680245443,2023-03-31 06:50:43,3,4,0,,0,normal,2500000000,2500000000,2500000000,4500000000,44,44,201,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
8754930013,57040335,"Nhẫn Rồng Nam Mạnh Mẽ, Nhẫn Titan Không Rỉ Cực Ngầu",VND,129,1,1621003155,2021-05-14 14:39:15,2,139,23,,47,normal,1900000000,1900000000,1900000000,3500000000,46,46,,4,1,0,0,0,46,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
5552782795,57040335,"Khuyên Tai BTS Cá Tính, Bông Tai Nam Hình Chiếc Lá Kiểu Kẹp, Sỏ Lỗ Tai (1 chiếc)",VND,203,1,1600270170,2020-09-16 15:29:30,2,180,17,No Brand,63,normal,2500000000,2500000000,2700000000,4500000000,44,44,"Sỏ Lỗ Tai,Kẹp (Không bấm lỗ)",4,0,2,0,3,58,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
23336368880,57040335,"Lắc tay nam nữ YOU vs YOU, vòng cổ tay titan có thể điều chỉnh động rộng",VND,34,1,1680397654,2023-04-02 01:07:34,2,3,0,,1,normal,2900000000,2900000000,2900000000,4500000000,36,36,"YOU vs YOU,ME vs ME",5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
20077615351,57040335,"Lắc tay nam nữ 2 lớp khóa OI, vòng đeo tay titanium phong cách",VND,41,1,1680397801,2023-04-02 01:10:01,2,2,0,,1,normal,4500000000,4500000000,4500000000,7500000000,40,40,"19CM,21CM",5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
19475708979,57040335,Nhẫn Nam mạ bạc S925 zircon đính đá thời trang cực đẹp,VND,15,1,1678437094,2023-03-10 08:31:34,2,4,3,,1,normal,4500000000,4500000000,4500000000,7900000000,43,43,,5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
13913738718,57040335,Vòng cổ nam nữ thời trang hình bọ cạp dây da cá tính,VND,29,1,1632228416,2021-09-21 12:46:56,2,6,3,,3,normal,2200000000,2200000000,2200000000,3900000000,44,44,"Vàng,Bạc",5,0,0,0,0,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
